426,344,238,238,240,240
332,262,260,260,260,260
368,214,292,214,292,214
256,176,174,178,176,174
362,244,228,230,230,230
264,248,244,244,244,244
278,200,202,298,198,298
310,244,220,216,214,216
320,260,266,256,258,256
404,326,328,328,328,328
388,212,210,212,212,212
282,212,202,204,202,202
382,296,294,290,294,290
262,198,200,200,196,200
308,240,240,240,240,240
356,324,278,284,280,282
382,226,222,222,228,222
342,264,274,274,274,274
384,224,228,228,228,228
350,264,260,260,260,260
372,300,216,216,216,216
412,226,326,230,224,332
230,168,172,170,172,170
330,272,252,258,254,254
418,346,246,242,242,242
348,286,288,288,288,288
356,176,176,176,176,176
294,222,230,230,230,230
286,194,194,194,194,194
306,220,220,216,216,216
280,222,212,218,206,218
316,256,248,258,256,258
284,308,294,300,296,300
290,220,220,218,220,220
312,246,316,312,314,312
366,282,286,282,286,282
336,276,260,262,260,262
278,216,224,220,224,220
264,200,272,280,280,280
310,244,244,242,244,242
372,296,294,204,296,296
384,246,228,228,228,228
344,290,282,280,280,280
260,264,250,248,246,248
362,212,216,216,216,216
356,156,202,156,202,156
302,228,220,228,220,228
318,228,226,326,228,226
288,312,308,308,308,308
250,184,192,192,192,192
278,340,204,190,194,194
352,284,272,282,280,282
278,284,288,284,288,284
228,236,240,236,240,236
326,268,238,238,238,236
400,228,222,222,222,222
312,308,308,308,308,308
274,308,188,270,272,272
270,210,212,210,212,210
364,200,198,198,198,198
256,186,266,178,264,178
372,288,282,282,282,282
290,216,216,218,216,218
308,232,312,312,312,312
320,234,224,226,224,226
264,280,274,274,274,274
292,286,208,212,208,212
374,206,200,204,200,204
384,422,210,214,296,214
358,190,284,284,284,284
334,192,192,192,192,192
380,318,210,284,218,284
304,220,220,220,220,220
366,288,286,286,286,286
300,236,230,230,230,230
374,292,274,278,276,276
328,176,170,168,172,168
306,218,222,222,218,224
252,186,276,272,272,272
284,294,214,220,210,210
278,222,218,222,218,222
328,274,272,272,272,272
358,258,264,264,264,264
368,190,266,268,266,268
282,298,300,300,300,300
278,208,210,210,210,212
402,334,326,330,326,330
384,228,226,226,226,226
264,308,308,306,308,306
290,220,222,222,222,222
276,198,200,202,198,200
280,304,308,308,308,308
236,172,164,172,172,172
326,252,248,248,248,248
310,214,216,216,216,216
246,184,188,188,190,188
258,268,266,176,266,176
358,282,284,284,284,284
376,212,208,212,210,212
368,288,284,286,286,286
