6,4,4,3,4,4
14,5,2,7,4,4
8,8,11,15,14,13
11,10,11,9,10,13
3,6,3,5,6,5
9,14,6,5,6,4
6,2,5,2,2,2
8,7,1,2,2,2
9,6,8,6,5,5
9,14,9,4,4,5
5,9,8,5,6,6
7,7,4,5,5,6
6,6,3,2,2,2
6,10,11,12,7,5
15,17,14,14,15,17
5,9,5,2,5,4
6,6,3,5,7,5
7,11,14,12,15,14
15,7,9,5,5,6
13,8,5,2,2,2
13,4,5,5,6,6
10,11,8,6,7,7
7,5,10,16,11,14
10,12,18,18,18,14
10,9,17,14,17,13
10,5,7,4,3,4
12,6,6,6,3,6
14,18,16,19,15,19
3,6,10,7,8,8
10,2,3,3,2,2
8,2,3,3,3,3
6,3,6,4,3,4
12,15,15,9,6,2
8,13,12,14,14,14
14,9,11,5,5,5
8,8,7,4,4,2
7,9,10,8,7,6
10,5,2,1,3,2
3,8,8,3,3,3
6,8,4,5,3,4
6,6,6,3,4,5
12,13,11,9,15,13
4,11,14,17,15,13
8,6,6,6,4,5
4,4,3,5,6,5
12,11,18,14,20,18
8,8,8,2,3,3
7,14,14,13,18,9
6,7,6,3,4,3
10,4,8,6,7,8
11,7,8,4,4,5
13,8,5,4,5,4
5,2,4,6,5,5
4,3,7,5,3,3
5,4,4,3,2,2
8,1,5,4,5,4
7,9,9,6,6,9
8,5,2,7,9,9
5,1,2,2,2,2
9,1,4,3,3,1
11,5,4,4,4,5
5,7,13,14,17,17
7,11,14,16,18,16
5,2,8,5,6,6
10,4,6,0,1,2
12,14,7,7,6,4
10,8,6,3,2,1
8,7,7,6,5,6
5,2,6,6,9,8
5,5,5,6,4,4
16,6,7,6,7,6
8,7,7,4,4,4
12,11,14,17,12,13
10,16,18,21,13,8
8,9,5,8,12,12
9,15,15,6,0,1
8,4,7,4,3,3
10,2,4,6,6,6
7,3,6,4,4,4
6,7,4,5,6,6
6,8,7,3,4,5
8,5,1,2,1,1
11,13,15,11,16,4
8,2,6,3,3,3
17,19,15,12,16,15
13,11,10,14,17,18
7,6,5,3,3,3
7,8,4,5,5,5
10,5,5,2,2,3
6,4,6,3,2,2
9,11,15,15,16,14
8,6,4,2,3,2
9,11,13,11,14,4
10,4,6,4,4,3
3,8,6,3,4,4
9,4,5,4,3,5
5,2,4,2,3,3
5,4,4,1,3,4
10,5,3,4,3,3
8,4,4,8,8,8
