9.5919,10.194,10.033,10.045,10.049,10.05
9.4899,9.6663,9.6256,9.6209,9.975,9.6277
9.5391,10.116,9.2931,9.6679,9.6357,9.9837
9.5973,9.7743,9.6845,9.6825,9.6454,9.6991
9.7504,9.5693,9.9215,9.5684,9.5637,9.5275
9.9357,10.167,10.149,10.152,10.028,9.9766
9.5652,9.9978,9.6735,10.39,9.6901,10.034
9.2511,9.4541,9.3484,9.7467,9.7319,9.4163
9.4954,9.9203,9.8921,9.907,9.867,9.8845
8.894,9.7527,8.9654,9.7061,8.9906,9.6965
9.5833,10.161,9.7476,9.9972,9.6776,9.6538
9.3623,9.5291,9.4155,9.3796,9.3967,9.7147
9.2916,9.375,9.3955,9.3926,9.3887,9.3837
8.9735,9.8833,9.4843,10.162,9.4634,9.442
9.4447,9.6414,9.5518,9.9296,9.5804,9.572
9.7209,9.8046,9.4744,9.7863,9.821,9.4483
9.702,9.8712,9.505,9.4758,9.7993,9.446
9.1307,10.05,10.401,10.03,9.6051,9.9899
9.7847,9.6321,9.5319,9.5612,9.8818,9.9048
9.8883,9.6885,9.6698,9.6502,9.681,9.6729
9.2282,9.7854,9.3515,9.6638,9.7726,9.743
9.4206,9.5593,9.844,9.8795,9.8953,9.8581
9.0819,9.3144,9.1481,9.148,9.1551,9.1543
8.9243,9.4813,9.3172,8.9381,9.29,9.3189
9.4429,10.056,9.9717,9.9877,9.5719,9.8886
10.009,9.7673,10.135,10.098,9.7809,10.093
9.1978,9.3561,9.274,9.2986,9.2673,9.2803
10.55,10.444,9.9622,10.36,10.29,9.8569
9.3015,9.4294,9.4686,9.4801,9.5017,9.502
9.6131,10.162,10.042,9.3065,10.171,10.254
9.166,9.6416,9.6166,9.5676,9.6142,9.6129
9.3042,9.8512,9.7605,9.3475,9.3769,9.371
9.4145,9.615,9.8937,9.5614,9.6195,9.5103
9.8535,9.8099,9.6604,9.5944,9.5151,9.4391
9.825,9.5907,9.8916,9.5603,9.5285,9.5386
9.7088,9.4118,9.7228,9.8082,9.3856,9.8025
9.7792,10.183,9.8856,9.8453,10.259,10.212
9.5508,10.131,9.9692,9.9806,10.046,10.378
9.4331,9.6105,9.6145,9.4905,9.5349,9.9048
9.4806,10.024,9.6502,9.6545,9.9866,9.9572
9.6999,9.1958,9.4094,9.7791,9.4099,9.5135
8.9873,9.5441,9.4351,9.7816,9.7689,9.3327
9.4408,9.6005,9.4889,9.8463,9.4631,9.8262
9.2769,9.4621,9.778,9.3456,9.7146,9.3425
9.4258,9.5308,9.8549,9.5017,9.5235,9.5318
9.2524,9.3805,9.2631,9.3226,9.667,9.6631
10.309,10.114,9.6321,9.6523,10.023,10.058
9.5813,9.0581,9.0136,8.9724,9.3624,8.9884
9.4863,9.9154,9.9323,9.5455,9.5534,9.908
9.3762,9.2045,9.4964,9.4718,9.4692,9.8122
9.3703,9.5368,9.4403,9.4167,9.4458,9.437
9.6902,10.331,9.3334,9.7444,9.368,9.7311
9.6239,9.7809,9.3964,9.3976,9.386,9.3922
9.6758,9.8944,10.127,10.15,10.129,10.157
9.4054,9.9639,9.4725,9.4544,9.4633,9.4651
9.7584,9.5279,9.1178,9.448,9.8465,9.8292
9.7866,10.036,9.8337,9.9227,9.8565,9.9109
9.7782,9.6146,9.5542,9.5414,9.8869,9.9029
9.1709,10.075,9.6846,9.7125,9.6689,9.698
9.627,9.4488,9.4313,9.4034,9.4203,9.3986
9.9232,10.458,10.083,10.07,10.006,10.401
9.4848,9.6809,9.6954,9.2489,9.6707,9.2916
9.9723,9.7868,10.473,9.7774,10.152,10.183
9.367,9.5356,9.4053,9.4593,9.45,9.457
9.836,9.6765,9.9898,9.6938,9.6335,9.5676
9.2107,9.4128,9.4596,9.3039,8.941,8.9691
9.6928,10.593,10.233,9.8374,10.154,10.106
9.8428,9.7041,9.6103,9.6619,9.6289,9.6644
9.4519,10.038,9.8868,9.8929,9.9053,9.8921
9.7171,9.8679,9.455,9.8042,9.4502,9.4396
8.6862,9.6201,9.5281,9.5303,9.5259,9.1725
9.4086,9.534,9.5321,9.873,9.8783,9.5068
9.7605,9.5924,9.8882,9.9184,9.68,9.8709
9.6426,10.239,10.151,10.142,10.143,10.153
9.0623,9.6146,9.5299,9.5017,9.521,9.5158
9.4937,9.6798,9.9911,9.5945,9.7261,9.5799
9.6317,9.8913,9.8597,9.6757,9.3418,9.6761
9.6067,9.8836,9.6595,9.8109,9.7467,9.8076
9.9357,10.168,10.433,10.054,9.6204,10.036
9.7286,9.9085,9.849,9.8319,9.885,9.8864
9.1149,9.5594,9.5873,9.5904,9.268,9.2257
9.6607,9.4607,9.4153,9.3153,9.4048,9.3684
10.191,10.027,9.9246,9.5755,9.5661,9.5885
9.7597,9.8517,9.8938,9.8549,9.8951,9.8563
9.5105,9.6922,9.6198,9.5989,9.5727,10.103
9.8401,9.9865,9.912,9.87,9.9413,9.9293
9.4434,9.6062,9.4831,9.5212,9.4967,9.5174
9.4328,9.6129,9.1435,9.53,9.5208,9.5335
9.4104,9.5713,9.4815,9.4909,9.4633,9.4803
9.7767,9.8886,9.832,9.8349,9.842,9.847
9.5881,9.4762,9.4029,9.8023,9.3821,9.3618
9.8631,9.6763,9.7007,9.6573,9.6501,9.6519
9.7816,9.5754,9.5966,9.5407,9.5513,9.6065
9.6594,9.7974,9.772,9.4541,9.4328,9.8122
9.2589,9.4549,9.3847,9.4537,9.4329,9.3903
9.7893,10.042,9.9253,9.9367,10.019,9.9183
9.3249,9.9229,9.3649,9.7162,9.0044,9.7882
9.2975,9.8633,9.7475,9.5298,9.7007,9.6936
9.7752,10.026,9.5153,9.5614,9.1946,9.8795
9.4302,9.9988,9.1671,9.9346,9.8999,9.8576
