0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,3,2,1
0,0,0,0,0,0
0,0,0,0,1,2
0,0,0,0,0,0
1,8,10,10,10,10
0,0,0,0,0,0
0,0,0,0,0,0
0,1,1,1,2,8
1,5,10,10,10,10
0,0,0,0,0,0
0,1,5,8,10,10
0,0,0,0,0,0
0,0,1,6,10,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,1,0
0,0,0,1,8,10
3,8,10,10,10,10
1,5,6,6,6,7
0,0,0,0,0,0
0,0,0,0,0,0
2,9,10,10,10,10
0,0,0,0,0,0
2,9,10,10,10,10
0,0,0,0,0,0
1,7,10,10,10,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,3,5
1,3,7,7,10,10
0,1,1,1,1,3
2,7,9,10,10,10
0,0,0,0,0,0
0,0,0,0,0,1
2,8,10,10,10,10
0,1,9,10,10,10
1,1,3,4,8,9
6,10,10,10,10,10
1,3,4,8,10,10
0,0,0,0,0,0
0,0,0,0,0,1
0,1,0,0,0,0
0,0,2,9,10,10
0,0,0,0,0,0
1,0,1,2,7,10
2,6,9,10,10,10
1,2,1,1,1,0
2,5,8,10,10,10
1,2,3,1,3,5
1,1,1,3,3,3
0,0,1,3,4,8
0,0,1,2,4,9
2,3,4,8,10,10
1,7,10,10,10,10
0,0,0,0,0,0
1,6,10,10,10,10
0,0,0,0,0,0
0,0,1,2,2,2
1,1,1,0,0,0
0,0,0,0,1,2
1,1,9,10,10,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,1,9,10,10,10
1,1,2,2,1,2
0,0,1,1,2,6
2,5,6,10,10,10
0,0,1,3,6,7
0,0,0,0,1,1
0,0,0,1,0,0
1,2,5,5,6,9
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,3,6
1,4,2,2,3,4
0,1,1,1,1,0
1,1,1,1,0,0
0,2,9,10,10,10
1,1,1,0,0,0
1,6,9,10,10,10
0,0,0,0,0,0
2,6,9,10,10,10
0,1,9,10,10,10
2,9,10,10,10,10
0,0,0,0,1,7
1,1,2,9,10,10
0,0,0,1,0,0
1,6,9,10,10,10
0,0,0,0,0,0
1,2,5,6,9,10
0,0,1,1,1,1
0,0,0,0,0,0
1,5,8,10,10,10
