482,474,464,440,434,432
490,462,488,480,484,476
548,408,498,396,444,492
456,458,448,444,450,444
516,530,414,412,462,470
550,506,502,472,494,472
536,496,482,440,436,532
432,436,484,448,444,440
492,476,434,476,474,432
520,450,548,458,456,456
464,464,496,432,430,432
494,460,472,438,426,480
552,490,466,468,468,462
492,436,470,426,430,426
434,496,428,424,430,424
438,440,430,478,474,420
464,524,518,518,520,522
526,592,536,588,538,524
464,480,482,450,444,444
474,498,464,448,454,502
508,502,484,480,480,482
482,540,488,518,504,556
440,394,396,390,386,382
470,486,462,462,464,462
450,472,514,458,500,458
540,466,520,476,472,474
438,452,396,430,422,408
488,494,504,538,470,454
444,464,466,456,446,428
526,528,480,524,518,518
518,456,440,424,434,436
464,458,452,444,432,440
496,444,394,392,394,394
504,456,448,438,438,444
500,430,416,464,420,466
476,438,424,456,452,404
518,560,502,512,508,558
530,530,520,564,570,516
462,476,508,432,430,436
494,482,478,460,460,462
504,556,496,542,494,494
472,522,510,458,510,502
450,434,440,440,482,484
520,486,392,444,482,444
460,488,480,436,480,438
478,470,456,500,454,452
532,508,490,444,450,504
528,442,546,454,538,546
454,456,498,436,436,434
492,494,550,492,476,518
526,506,470,470,496,438
452,472,460,444,450,444
466,452,402,394,438,396
484,492,486,450,444,422
464,458,510,430,526,410
498,468,518,518,472,470
492,494,494,492,494,492
496,506,488,426,474,430
494,500,494,490,496,490
458,472,460,434,442,438
484,510,516,412,474,472
430,476,482,440,474,480
472,506,484,484,482,486
414,410,444,398,400,400
490,456,438,496,446,446
492,444,538,414,516,468
514,456,474,434,472,426
438,454,506,450,514,468
442,510,498,486,478,478
440,420,408,456,406,408
436,442,386,440,382,388
458,440,436,478,478,478
460,464,460,516,496,438
490,482,520,472,470,424
474,474,478,470,468,468
482,422,414,404,404,408
444,424,432,428,422,422
450,446,484,464,456,460
430,406,452,450,448,450
504,496,546,488,486,478
478,476,570,522,574,522
424,428,428,422,418,412
436,418,458,456,458,456
482,482,408,450,452,402
446,536,524,454,448,448
462,438,442,442,418,420
424,402,420,414,410,410
474,464,468,404,444,448
478,408,388,432,434,434
512,398,478,474,480,480
528,450,448,436,436,438
476,438,436,420,416,416
472,494,430,428,430,478
496,476,478,502,502,480
498,444,450,430,438,432
466,450,446,432,438,434
504,394,426,528,526,522
428,460,502,452,448,450
576,486,474,512,506,510
502,506,550,542,530,540
