5,10,10,10,10,10
3,9,10,10,10,10
4,8,10,10,10,10
8,10,10,10,10,10
2,9,10,10,10,10
7,10,10,10,10,10
2,8,10,10,10,10
5,9,10,10,10,10
7,10,10,10,10,10
1,1,2,4,5,9
7,10,10,10,10,10
6,10,10,10,10,10
5,7,10,10,10,10
2,8,10,10,10,10
6,10,10,10,10,10
2,7,8,10,10,10
7,10,10,10,10,10
3,7,9,10,10,10
5,10,10,10,10,10
7,10,10,10,10,10
7,10,10,10,10,10
6,10,10,10,10,10
4,10,10,10,10,10
9,10,10,10,10,10
8,10,10,10,10,10
8,9,10,10,10,10
1,6,7,6,9,10
4,10,10,10,10,10
5,10,10,10,10,10
5,10,10,10,10,10
6,10,10,10,10,10
9,10,10,10,10,10
8,10,10,10,10,10
4,9,10,10,10,10
5,10,10,10,10,10
9,10,10,10,10,10
6,9,10,10,10,10
4,10,10,10,10,10
9,10,10,10,10,10
3,7,9,10,10,10
4,9,10,10,10,10
0,0,0,0,0,0
8,10,10,10,10,10
4,10,10,10,10,10
0,1,1,1,1,1
4,10,10,10,10,10
5,10,10,10,10,10
0,0,0,2,10,10
0,1,0,0,0,1
6,10,10,10,10,10
7,10,10,10,10,10
5,10,10,10,10,10
5,9,10,10,10,10
4,10,10,10,10,10
8,10,10,10,10,10
4,10,10,10,10,10
6,9,10,10,10,10
5,10,10,10,10,10
9,10,10,10,10,10
8,10,10,10,10,10
4,10,10,10,10,10
8,10,10,10,10,10
5,10,10,10,10,10
6,7,10,10,10,10
3,8,10,10,10,10
7,9,10,10,10,10
8,10,10,10,10,10
5,8,10,10,10,10
4,10,10,10,10,10
3,8,10,10,10,10
9,10,10,10,10,10
3,8,10,10,10,10
1,4,8,10,10,10
6,10,10,10,10,10
5,10,10,10,10,10
5,10,10,10,10,10
9,10,10,10,10,10
5,10,10,10,10,10
6,10,10,10,10,10
7,10,10,10,10,10
5,8,10,10,10,10
4,8,10,10,10,10
6,9,10,10,10,10
3,7,10,10,10,10
2,8,10,10,10,10
9,10,10,10,10,10
5,8,10,10,10,10
8,10,10,10,10,10
3,8,10,10,10,10
1,8,10,10,10,10
5,10,10,10,10,10
2,5,10,10,10,10
0,0,1,1,0,1
6,10,10,10,10,10
5,10,10,10,10,10
5,10,10,10,10,10
5,10,10,10,10,10
3,5,8,10,10,10
9,10,10,10,10,10
3,8,10,10,10,10
