4.026,3.9498,4.0901,4.0871,4.0887,4.0877
3.9718,3.8737,3.8744,3.8744,3.8744,3.8744
4.0134,4.0676,3.9121,4.0676,3.9121,4.0676
4.1241,4.0468,4.0509,4.0471,4.0515,4.0479
4.0775,4.1519,4.1258,4.1289,4.1289,4.1289
4.125,3.8997,3.9041,3.9011,3.9041,3.9011
4.1037,4.028,4.0254,3.861,4.0251,3.861
4.1759,4.1068,4.0799,4.0802,4.0799,4.0808
3.9791,3.8855,3.8844,3.881,3.8824,3.881
4.0739,3.9845,3.9855,3.9848,3.9848,3.9848
3.9244,3.9775,3.9637,3.9589,3.9622,3.9589
4.1637,4.0915,4.0924,4.0858,4.0876,4.0859
3.9889,3.8813,3.8835,3.882,3.8835,3.882
4.1835,4.1033,4.1053,4.1045,4.105,4.1045
3.9123,3.8344,3.8345,3.8344,3.8345,3.8344
4.0651,3.9913,3.9558,3.9527,3.9504,3.9503
4.0329,4.107,4.1004,4.1003,4.0989,4.1003
3.9911,3.8986,3.8845,3.8845,3.8845,3.8845
3.9979,4.0421,4.0441,4.0441,4.0441,4.0441
3.961,3.8626,3.8557,3.8557,3.8557,3.8557
4.0017,3.9168,4.0707,4.0707,4.0707,4.0707
3.9388,4.0099,3.8435,4.0053,4.0045,3.8448
4.1368,4.0771,4.0783,4.0762,4.0783,4.0762
4.2523,4.1936,4.166,4.1678,4.1673,4.1674
3.9509,3.8395,3.9916,3.9897,3.9897,3.9897
3.8802,3.7831,3.784,3.784,3.784,3.784
4.0071,4.0929,4.0929,4.0929,4.0929,4.0929
4.1262,4.0241,4.0199,4.0199,4.0199,4.0199
4.1673,4.0716,4.0716,4.0716,4.0716,4.0716
4.1177,4.0311,4.0212,4.0206,4.0206,4.0206
4.1494,4.0881,4.0684,4.0694,4.0697,4.0694
4.1787,4.1165,4.1151,4.1129,4.1164,4.1129
4.1476,3.9199,3.9039,3.9055,3.9044,3.9055
4.1115,4.0307,4.0305,4.0299,4.0297,4.0297
4.1951,4.1248,3.9531,3.952,3.9529,3.952
3.9631,3.8651,3.8666,3.8657,3.8666,3.8657
