Rep 95, sep = NULL: Witten [feat = 77, acc = 0.555], Arias [feat = 132, acc = 0.555], IF-PCA [feat = 63, acc = 0.590]
Rep 98, sep = NULL: Witten [feat = 85, acc = 0.540], Arias [feat = 104, acc = 0.535], IF-PCA [feat = 69, acc = 0.515]
Rep 97, sep = NULL: Witten [feat = 66, acc = 0.520], Arias [feat = 124, acc = 0.525], IF-PCA [feat = 25, acc = 0.990]
Rep 96, sep = NULL: Witten [feat = 65, acc = 0.570], Arias [feat = 152, acc = 0.580], IF-PCA [feat = 28, acc = 0.795]
Rep 99, sep = NULL: Witten [feat = 70, acc = 0.520], Arias [feat = 120, acc = 0.520], IF-PCA [feat = 15, acc = 0.825]
Rep 100, sep = NULL: Witten [feat = 78, acc = 0.530], Arias [feat = 84, acc = 0.535], IF-PCA [feat = 44, acc = 0.830]
Rep 5, p = 6000: Witten [feat = 462, acc = 0.505], Arias [feat = 720, acc = 0.615], IF-PCA [feat = 1884, acc = 0.520]
Rep 12, p = 6000: Witten [feat = 143, acc = 0.510], Arias [feat = 120, acc = 0.690], IF-PCA [feat = 270, acc = 0.510]
Rep 10, p = 6000: Witten [feat = 147, acc = 0.545], Arias [feat = 360, acc = 0.505], IF-PCA [feat = 890, acc = 0.525]
Rep 15, p = 6000: Witten [feat = 375, acc = 0.520], Arias [feat = 360, acc = 0.630], IF-PCA [feat = 1737, acc = 0.510]
Rep 7, p = 6000: Witten [feat = 155, acc = 0.555], Arias [feat = 600, acc = 0.815], IF-PCA [feat = 890, acc = 0.520]
Rep 9, p = 6000: Witten [feat = 125, acc = 0.545], Arias [feat = 360, acc = 0.535], IF-PCA [feat = 2822, acc = 0.585]
Rep 4, p = 6000: Witten [feat = 133, acc = 0.635], Arias [feat = 480, acc = 0.520], IF-PCA [feat = 1739, acc = 0.560]
Rep 8, p = 6000: Witten [feat = 124, acc = 0.515], Arias [feat = 360, acc = 0.595], IF-PCA [feat = 2913, acc = 0.570]
Rep 2, p = 6000: Witten [feat = 141, acc = 0.525], Arias [feat = 600, acc = 0.515], IF-PCA [feat = 70, acc = 0.535]
Rep 13, p = 6000: Witten [feat = 151, acc = 0.535], Arias [feat = 360, acc = 0.520], IF-PCA [feat = 408, acc = 0.530]
Rep 14, p = 6000: Witten [feat = 149, acc = 0.540], Arias [feat = 600, acc = 0.565], IF-PCA [feat = 1206, acc = 0.520]
Rep 1, p = 6000: Witten [feat = 134, acc = 0.505], Arias [feat = 360, acc = 0.550], IF-PCA [feat = 878, acc = 0.535]
Rep 11, p = 6000: Witten [feat = 304, acc = 0.540], Arias [feat = 360, acc = 0.580], IF-PCA [feat = 2133, acc = 0.550]
Rep 3, p = 6000: Witten [feat = 145, acc = 0.505], Arias [feat = 480, acc = 0.505], IF-PCA [feat = 2204, acc = 0.555]
Rep 6, p = 6000: Witten [feat = 193, acc = 0.515], Arias [feat = 480, acc = 0.535], IF-PCA [feat = 348, acc = 0.595]
Rep 18, p = 6000: Witten [feat = 215, acc = 0.550], Arias [feat = 120, acc = 0.520], IF-PCA [feat = 230, acc = 0.520]
Rep 24, p = 6000: Witten [feat = 122, acc = 0.525], Arias [feat = 360, acc = 0.745], IF-PCA [feat = 2811, acc = 0.520]
Rep 20, p = 6000: Witten [feat = 233, acc = 0.510], Arias [feat = 600, acc = 0.575], IF-PCA [feat = 70, acc = 0.520]
Rep 17, p = 6000: Witten [feat = 407, acc = 0.515], Arias [feat = 480, acc = 0.570], IF-PCA [feat = 2548, acc = 0.540]
Rep 16, p = 6000: Witten [feat = 340, acc = 0.555], Arias [feat = 600, acc = 0.510], IF-PCA [feat = 187, acc = 0.510]
Rep 28, p = 6000: Witten [feat = 148, acc = 0.520], Arias [feat = 600, acc = 0.500], IF-PCA [feat = 2381, acc = 0.545]
Rep 19, p = 6000: Witten [feat = 409, acc = 0.580], Arias [feat = 240, acc = 0.740], IF-PCA [feat = 251, acc = 0.595]
Rep 25, p = 6000: Witten [feat = 129, acc = 0.520], Arias [feat = 240, acc = 0.510], IF-PCA [feat = 535, acc = 0.505]
Rep 21, p = 6000: Witten [feat = 116, acc = 0.545], Arias [feat = 240, acc = 0.505], IF-PCA [feat = 1200, acc = 0.505]
Rep 27, p = 6000: Witten [feat = 120, acc = 0.535], Arias [feat = 240, acc = 0.565], IF-PCA [feat = 1944, acc = 0.505]
Rep 22, p = 6000: Witten [feat = 130, acc = 0.525], Arias [feat = 360, acc = 0.515], IF-PCA [feat = 2120, acc = 0.510]
Rep 29, p = 6000: Witten [feat = 143, acc = 0.505], Arias [feat = 360, acc = 0.570], IF-PCA [feat = 825, acc = 0.600]
Rep 26, p = 6000: Witten [feat = 407, acc = 0.535], Arias [feat = 240, acc = 0.550], IF-PCA [feat = 629, acc = 0.505]
Rep 23, p = 6000: Witten [feat = 130, acc = 0.570], Arias [feat = 360, acc = 0.510], IF-PCA [feat = 2595, acc = 0.500]
Rep 30, p = 6000: Witten [feat = 187, acc = 0.515], Arias [feat = 480, acc = 0.540], IF-PCA [feat = 2639, acc = 0.515]
Rep 31, p = 6000: Witten [feat = 242, acc = 0.520], Arias [feat = 240, acc = 0.690], IF-PCA [feat = 1533, acc = 0.525]
Rep 32, p = 6000: Witten [feat = 294, acc = 0.540], Arias [feat = 120, acc = 0.830], IF-PCA [feat = 150, acc = 0.510]
Rep 39, p = 6000: Witten [feat = 140, acc = 0.525], Arias [feat = 360, acc = 0.540], IF-PCA [feat = 151, acc = 0.505]
Rep 33, p = 6000: Witten [feat = 134, acc = 0.520], Arias [feat = 120, acc = 0.890], IF-PCA [feat = 249, acc = 0.510]
Rep 35, p = 6000: Witten [feat = 439, acc = 0.520], Arias [feat = 360, acc = 0.525], IF-PCA [feat = 1852, acc = 0.530]
Rep 34, p = 6000: Witten [feat = 139, acc = 0.580], Arias [feat = 360, acc = 0.560], IF-PCA [feat = 1685, acc = 0.580]
Rep 36, p = 6000: Witten [feat = 169, acc = 0.545], Arias [feat = 360, acc = 0.630], IF-PCA [feat = 2501, acc = 0.545]
Rep 37, p = 6000: Witten [feat = 179, acc = 0.515], Arias [feat = 480, acc = 0.500], IF-PCA [feat = 775, acc = 0.535]
Rep 45, p = 6000: Witten [feat = 138, acc = 0.545], Arias [feat = 360, acc = 0.665], IF-PCA [feat = 2323, acc = 0.555]
Rep 38, p = 6000: Witten [feat = 177, acc = 0.515], Arias [feat = 120, acc = 0.525], IF-PCA [feat = 859, acc = 0.505]
Rep 41, p = 6000: Witten [feat = 139, acc = 0.520], Arias [feat = 240, acc = 0.505], IF-PCA [feat = 1753, acc = 0.515]
Rep 42, p = 6000: Witten [feat = 130, acc = 0.525], Arias [feat = 480, acc = 0.675], IF-PCA [feat = 446, acc = 0.505]
Rep 43, p = 6000: Witten [feat = 249, acc = 0.555], Arias [feat = 120, acc = 0.505], IF-PCA [feat = 500, acc = 0.500]
Rep 40, p = 6000: Witten [feat = 321, acc = 0.505], Arias [feat = 480, acc = 0.595], IF-PCA [feat = 1715, acc = 0.560]
Rep 44, p = 6000: Witten [feat = 185, acc = 0.560], Arias [feat = 360, acc = 0.525], IF-PCA [feat = 2976, acc = 0.540]
Rep 49, p = 6000: Witten [feat = 153, acc = 0.520], Arias [feat = 480, acc = 0.745], IF-PCA [feat = 94, acc = 0.520]
Rep 47, p = 6000: Witten [feat = 113, acc = 0.565], Arias [feat = 240, acc = 0.520], IF-PCA [feat = 90, acc = 0.515]
Rep 46, p = 6000: Witten [feat = 120, acc = 0.540], Arias [feat = 240, acc = 0.595], IF-PCA [feat = 405, acc = 0.510]
Rep 53, p = 6000: Witten [feat = 159, acc = 0.555], Arias [feat = 240, acc = 0.565], IF-PCA [feat = 2989, acc = 0.510]
Rep 56, p = 6000: Witten [feat = 127, acc = 0.535], Arias [feat = 480, acc = 0.590], IF-PCA [feat = 403, acc = 0.570]
Rep 48, p = 6000: Witten [feat = 149, acc = 0.560], Arias [feat = 480, acc = 0.535], IF-PCA [feat = 417, acc = 0.530]
Rep 58, p = 6000: Witten [feat = 183, acc = 0.575], Arias [feat = 600, acc = 0.730], IF-PCA [feat = 128, acc = 0.565]
Rep 50, p = 6000: Witten [feat = 129, acc = 0.545], Arias [feat = 480, acc = 0.560], IF-PCA [feat = 2326, acc = 0.525]
Rep 55, p = 6000: Witten [feat = 189, acc = 0.665], Arias [feat = 240, acc = 0.510], IF-PCA [feat = 68, acc = 0.525]
Rep 52, p = 6000: Witten [feat = 128, acc = 0.575], Arias [feat = 360, acc = 0.500], IF-PCA [feat = 1977, acc = 0.530]
Rep 57, p = 6000: Witten [feat = 131, acc = 0.530], Arias [feat = 240, acc = 0.520], IF-PCA [feat = 2644, acc = 0.515]
Rep 54, p = 6000: Witten [feat = 152, acc = 0.530], Arias [feat = 360, acc = 0.500], IF-PCA [feat = 727, acc = 0.530]
Rep 59, p = 6000: Witten [feat = 129, acc = 0.530], Arias [feat = 480, acc = 0.555], IF-PCA [feat = 70, acc = 0.530]
Rep 60, p = 6000: Witten [feat = 267, acc = 0.515], Arias [feat = 360, acc = 0.625], IF-PCA [feat = 2977, acc = 0.575]
Rep 51, p = 6000: Witten [feat = 137, acc = 0.525], Arias [feat = 240, acc = 0.640], IF-PCA [feat = 2157, acc = 0.515]
Rep 61, p = 6000: Witten [feat = 291, acc = 0.525], Arias [feat = 120, acc = 0.515], IF-PCA [feat = 82, acc = 0.515]
Rep 64, p = 6000: Witten [feat = 335, acc = 0.550], Arias [feat = 360, acc = 0.515], IF-PCA [feat = 2645, acc = 0.500]
Rep 66, p = 6000: Witten [feat = 167, acc = 0.590], Arias [feat = 360, acc = 0.520], IF-PCA [feat = 394, acc = 0.565]
Rep 62, p = 6000: Witten [feat = 163, acc = 0.535], Arias [feat = 240, acc = 0.505], IF-PCA [feat = 2451, acc = 0.560]
Rep 63, p = 6000: Witten [feat = 129, acc = 0.505], Arias [feat = 360, acc = 0.525], IF-PCA [feat = 342, acc = 0.555]
Rep 65, p = 6000: Witten [feat = 138, acc = 0.515], Arias [feat = 480, acc = 0.530], IF-PCA [feat = 1405, acc = 0.550]
Rep 69, p = 6000: Witten [feat = 139, acc = 0.520], Arias [feat = 360, acc = 0.585], IF-PCA [feat = 266, acc = 0.505]
Rep 67, p = 6000: Witten [feat = 128, acc = 0.575], Arias [feat = 360, acc = 0.530], IF-PCA [feat = 189, acc = 0.520]
Rep 72, p = 6000: Witten [feat = 126, acc = 0.500], Arias [feat = 480, acc = 0.505], IF-PCA [feat = 2665, acc = 0.535]
Rep 71, p = 6000: Witten [feat = 141, acc = 0.570], Arias [feat = 240, acc = 0.535], IF-PCA [feat = 1151, acc = 0.530]
Rep 68, p = 6000: Witten [feat = 232, acc = 0.530], Arias [feat = 480, acc = 0.570], IF-PCA [feat = 211, acc = 0.510]
Rep 75, p = 6000: Witten [feat = 153, acc = 0.515], Arias [feat = 600, acc = 0.640], IF-PCA [feat = 984, acc = 0.525]
Rep 73, p = 6000: Witten [feat = 126, acc = 0.510], Arias [feat = 240, acc = 0.525], IF-PCA [feat = 690, acc = 0.525]
Rep 74, p = 6000: Witten [feat = 150, acc = 0.595], Arias [feat = 240, acc = 0.600], IF-PCA [feat = 170, acc = 0.530]
Rep 70, p = 6000: Witten [feat = 437, acc = 0.505], Arias [feat = 720, acc = 0.670], IF-PCA [feat = 2043, acc = 0.590]
Rep 76, p = 6000: Witten [feat = 133, acc = 0.515], Arias [feat = 360, acc = 0.550], IF-PCA [feat = 1099, acc = 0.525]
Rep 78, p = 6000: Witten [feat = 139, acc = 0.545], Arias [feat = 360, acc = 0.505], IF-PCA [feat = 1609, acc = 0.625]
Rep 77, p = 6000: Witten [feat = 123, acc = 0.525], Arias [feat = 360, acc = 0.535], IF-PCA [feat = 1595, acc = 0.570]
Rep 79, p = 6000: Witten [feat = 175, acc = 0.540], Arias [feat = 480, acc = 0.520], IF-PCA [feat = 279, acc = 0.580]
Rep 84, p = 6000: Witten [feat = 167, acc = 0.535], Arias [feat = 240, acc = 0.515], IF-PCA [feat = 53, acc = 0.505]
Rep 80, p = 6000: Witten [feat = 392, acc = 0.570], Arias [feat = 360, acc = 0.550], IF-PCA [feat = 2155, acc = 0.565]
Rep 83, p = 6000: Witten [feat = 142, acc = 0.545], Arias [feat = 360, acc = 0.555], IF-PCA [feat = 385, acc = 0.535]
Rep 82, p = 6000: Witten [feat = 147, acc = 0.580], Arias [feat = 480, acc = 0.540], IF-PCA [feat = 760, acc = 0.535]
Rep 81, p = 6000: Witten [feat = 257, acc = 0.535], Arias [feat = 240, acc = 0.520], IF-PCA [feat = 562, acc = 0.520]
Rep 86, p = 6000: Witten [feat = 133, acc = 0.525], Arias [feat = 360, acc = 0.510], IF-PCA [feat = 151, acc = 0.525]
Rep 85, p = 6000: Witten [feat = 374, acc = 0.520], Arias [feat = 240, acc = 0.540], IF-PCA [feat = 149, acc = 0.505]
Rep 87, p = 6000: Witten [feat = 137, acc = 0.535], Arias [feat = 240, acc = 0.500], IF-PCA [feat = 307, acc = 0.530]
Rep 88, p = 6000: Witten [feat = 133, acc = 0.555], Arias [feat = 360, acc = 0.505], IF-PCA [feat = 2791, acc = 0.560]
Rep 89, p = 6000: Witten [feat = 326, acc = 0.540], Arias [feat = 240, acc = 0.515], IF-PCA [feat = 2704, acc = 0.555]
Rep 90, p = 6000: Witten [feat = 388, acc = 0.520], Arias [feat = 120, acc = 0.510], IF-PCA [feat = 435, acc = 0.505]
Rep 91, p = 6000: Witten [feat = 216, acc = 0.575], Arias [feat = 360, acc = 0.505], IF-PCA [feat = 425, acc = 0.535]
Rep 92, p = 6000: Witten [feat = 130, acc = 0.520], Arias [feat = 360, acc = 0.550], IF-PCA [feat = 275, acc = 0.555]
Rep 94, p = 6000: Witten [feat = 144, acc = 0.540], Arias [feat = 240, acc = 0.560], IF-PCA [feat = 239, acc = 0.500]
Rep 93, p = 6000: Witten [feat = 143, acc = 0.530], Arias [feat = 480, acc = 0.590], IF-PCA [feat = 218, acc = 0.530]
Rep 100, p = 6000: Witten [feat = 408, acc = 0.525], Arias [feat = 360, acc = 0.540], IF-PCA [feat = 1084, acc = 0.535]
Rep 95, p = 6000: Witten [feat = 127, acc = 0.515], Arias [feat = 360, acc = 0.530], IF-PCA [feat = 2301, acc = 0.555]
Rep 99, p = 6000: Witten [feat = 115, acc = 0.535], Arias [feat = 360, acc = 0.515], IF-PCA [feat = 457, acc = 0.500]
Rep 97, p = 6000: Witten [feat = 72, acc = 0.510], Arias [feat = 360, acc = 0.555], IF-PCA [feat = 532, acc = 0.505]
Rep 96, p = 6000: Witten [feat = 130, acc = 0.505], Arias [feat = 480, acc = 0.560], IF-PCA [feat = 1464, acc = 0.540]
Rep 98, p = 6000: Witten [feat = 106, acc = 0.525], Arias [feat = 240, acc = 0.605], IF-PCA [feat = 1586, acc = 0.550]
Rep 11, p = 7000: Witten [feat = 362, acc = 0.520], Arias [feat = 280, acc = 0.580], IF-PCA [feat = 170, acc = 0.545]
Rep 13, p = 7000: Witten [feat = 114, acc = 0.520], Arias [feat = 560, acc = 0.545], IF-PCA [feat = 557, acc = 0.550]
Rep 3, p = 7000: Witten [feat = 365, acc = 0.535], Arias [feat = 140, acc = 0.735], IF-PCA [feat = 2600, acc = 0.555]
Rep 14, p = 7000: Witten [feat = 141, acc = 0.505], Arias [feat = 560, acc = 0.535], IF-PCA [feat = 2786, acc = 0.500]
Rep 1, p = 7000: Witten [feat = 151, acc = 0.535], Arias [feat = 140, acc = 0.595], IF-PCA [feat = 2131, acc = 0.515]
Rep 2, p = 7000: Witten [feat = 372, acc = 0.525], Arias [feat = 420, acc = 0.555], IF-PCA [feat = 145, acc = 0.565]
Rep 9, p = 7000: Witten [feat = 91, acc = 0.505], Arias [feat = 280, acc = 0.505], IF-PCA [feat = 3290, acc = 0.520]
Rep 15, p = 7000: Witten [feat = 113, acc = 0.565], Arias [feat = 420, acc = 0.560], IF-PCA [feat = 2019, acc = 0.550]
Rep 10, p = 7000: Witten [feat = 117, acc = 0.520], Arias [feat = 560, acc = 0.605], IF-PCA [feat = 63, acc = 0.565]
Rep 7, p = 7000: Witten [feat = 153, acc = 0.535], Arias [feat = 280, acc = 0.755], IF-PCA [feat = 986, acc = 0.540]
Rep 6, p = 7000: Witten [feat = 165, acc = 0.505], Arias [feat = 280, acc = 0.540], IF-PCA [feat = 405, acc = 0.550]
Rep 4, p = 7000: Witten [feat = 132, acc = 0.505], Arias [feat = 140, acc = 0.885], IF-PCA [feat = 1997, acc = 0.500]
Rep 8, p = 7000: Witten [feat = 463, acc = 0.970], Arias [feat = 140, acc = 0.575], IF-PCA [feat = 3416, acc = 0.615]
Rep 5, p = 7000: Witten [feat = 130, acc = 0.535], Arias [feat = 420, acc = 0.510], IF-PCA [feat = 1022, acc = 0.525]
Rep 12, p = 7000: Witten [feat = 163, acc = 0.535], Arias [feat = 280, acc = 0.505], IF-PCA [feat = 144, acc = 0.515]
Rep 25, p = 7000: Witten [feat = 138, acc = 0.540], Arias [feat = 840, acc = 0.565], IF-PCA [feat = 663, acc = 0.540]
Rep 16, p = 7000: Witten [feat = 213, acc = 0.540], Arias [feat = 140, acc = 0.510], IF-PCA [feat = 396, acc = 0.520]
Rep 20, p = 7000: Witten [feat = 380, acc = 0.520], Arias [feat = 280, acc = 0.605], IF-PCA [feat = 82, acc = 0.515]
Rep 17, p = 7000: Witten [feat = 135, acc = 0.530], Arias [feat = 420, acc = 0.510], IF-PCA [feat = 2928, acc = 0.520]
Rep 18, p = 7000: Witten [feat = 385, acc = 0.540], Arias [feat = 140, acc = 0.910], IF-PCA [feat = 3266, acc = 0.595]
Rep 24, p = 7000: Witten [feat = 152, acc = 0.520], Arias [feat = 280, acc = 0.595], IF-PCA [feat = 1772, acc = 0.580]
Rep 21, p = 7000: Witten [feat = 134, acc = 0.515], Arias [feat = 560, acc = 0.590], IF-PCA [feat = 1404, acc = 0.545]
Rep 23, p = 7000: Witten [feat = 89, acc = 0.520], Arias [feat = 420, acc = 0.525], IF-PCA [feat = 2973, acc = 0.570]
Rep 29, p = 7000: Witten [feat = 143, acc = 0.500], Arias [feat = 280, acc = 0.535], IF-PCA [feat = 958, acc = 0.515]
Rep 22, p = 7000: Witten [feat = 123, acc = 0.585], Arias [feat = 420, acc = 0.655], IF-PCA [feat = 2557, acc = 0.600]
Rep 26, p = 7000: Witten [feat = 127, acc = 0.525], Arias [feat = 420, acc = 0.535], IF-PCA [feat = 2587, acc = 0.540]
Rep 19, p = 7000: Witten [feat = 103, acc = 0.510], Arias [feat = 420, acc = 0.625], IF-PCA [feat = 294, acc = 0.525]
Rep 27, p = 7000: Witten [feat = 132, acc = 0.515], Arias [feat = 280, acc = 0.510], IF-PCA [feat = 2254, acc = 0.530]
Rep 28, p = 7000: Witten [feat = 148, acc = 0.540], Arias [feat = 280, acc = 0.540], IF-PCA [feat = 2227, acc = 0.610]
Rep 30, p = 7000: Witten [feat = 290, acc = 0.515], Arias [feat = 420, acc = 0.565], IF-PCA [feat = 2865, acc = 0.585]
Rep 32, p = 7000: Witten [feat = 99, acc = 0.610], Arias [feat = 280, acc = 0.530], IF-PCA [feat = 146, acc = 0.560]
Rep 42, p = 7000: Witten [feat = 113, acc = 0.550], Arias [feat = 140, acc = 0.690], IF-PCA [feat = 450, acc = 0.555]
Rep 40, p = 7000: Witten [feat = 134, acc = 0.575], Arias [feat = 280, acc = 0.570], IF-PCA [feat = 1976, acc = 0.595]
Rep 31, p = 7000: Witten [feat = 175, acc = 0.545], Arias [feat = 560, acc = 0.635], IF-PCA [feat = 1881, acc = 0.515]
Rep 33, p = 7000: Witten [feat = 150, acc = 0.535], Arias [feat = 700, acc = 0.555], IF-PCA [feat = 3082, acc = 0.525]
Rep 34, p = 7000: Witten [feat = 358, acc = 0.510], Arias [feat = 280, acc = 0.510], IF-PCA [feat = 1792, acc = 0.580]
Rep 36, p = 7000: Witten [feat = 132, acc = 0.510], Arias [feat = 560, acc = 0.580], IF-PCA [feat = 624, acc = 0.585]
Rep 35, p = 7000: Witten [feat = 156, acc = 0.545], Arias [feat = 420, acc = 0.540], IF-PCA [feat = 2148, acc = 0.505]
Rep 37, p = 7000: Witten [feat = 179, acc = 0.545], Arias [feat = 420, acc = 0.545], IF-PCA [feat = 929, acc = 0.545]
Rep 44, p = 7000: Witten [feat = 169, acc = 0.540], Arias [feat = 420, acc = 0.515], IF-PCA [feat = 3429, acc = 0.505]
Rep 41, p = 7000: Witten [feat = 116, acc = 0.540], Arias [feat = 420, acc = 0.505], IF-PCA [feat = 1919, acc = 0.530]
Rep 43, p = 7000: Witten [feat = 142, acc = 0.535], Arias [feat = 420, acc = 0.540], IF-PCA [feat = 576, acc = 0.555]
Rep 38, p = 7000: Witten [feat = 144, acc = 0.510], Arias [feat = 420, acc = 0.565], IF-PCA [feat = 1013, acc = 0.560]
Rep 39, p = 7000: Witten [feat = 122, acc = 0.515], Arias [feat = 420, acc = 0.515], IF-PCA [feat = 683, acc = 0.525]
Rep 45, p = 7000: Witten [feat = 128, acc = 0.515], Arias [feat = 420, acc = 0.700], IF-PCA [feat = 1229, acc = 0.535]
Rep 46, p = 7000: Witten [feat = 319, acc = 0.560], Arias [feat = 560, acc = 0.585], IF-PCA [feat = 463, acc = 0.540]
Rep 54, p = 7000: Witten [feat = 119, acc = 0.535], Arias [feat = 420, acc = 0.535], IF-PCA [feat = 892, acc = 0.510]
Rep 47, p = 7000: Witten [feat = 219, acc = 0.555], Arias [feat = 280, acc = 0.505], IF-PCA [feat = 111, acc = 0.550]
Rep 59, p = 7000: Witten [feat = 405, acc = 0.520], Arias [feat = 420, acc = 0.530], IF-PCA [feat = 829, acc = 0.555]
Rep 48, p = 7000: Witten [feat = 422, acc = 0.625], Arias [feat = 420, acc = 0.520], IF-PCA [feat = 459, acc = 0.550]
Rep 50, p = 7000: Witten [feat = 130, acc = 0.520], Arias [feat = 420, acc = 0.525], IF-PCA [feat = 2933, acc = 0.520]
Rep 51, p = 7000: Witten [feat = 143, acc = 0.550], Arias [feat = 560, acc = 0.520], IF-PCA [feat = 2549, acc = 0.535]
Rep 52, p = 7000: Witten [feat = 125, acc = 0.510], Arias [feat = 280, acc = 0.680], IF-PCA [feat = 2252, acc = 0.530]
Rep 53, p = 7000: Witten [feat = 426, acc = 0.515], Arias [feat = 840, acc = 0.510], IF-PCA [feat = 3449, acc = 0.505]
Rep 55, p = 7000: Witten [feat = 393, acc = 0.520], Arias [feat = 280, acc = 0.505], IF-PCA [feat = 63, acc = 0.505]
Rep 56, p = 7000: Witten [feat = 154, acc = 0.525], Arias [feat = 560, acc = 0.530], IF-PCA [feat = 528, acc = 0.505]
Rep 58, p = 7000: Witten [feat = 128, acc = 0.515], Arias [feat = 420, acc = 0.665], IF-PCA [feat = 142, acc = 0.510]
Rep 49, p = 7000: Witten [feat = 118, acc = 0.540], Arias [feat = 140, acc = 0.775], IF-PCA [feat = 101, acc = 0.500]
Rep 60, p = 7000: Witten [feat = 346, acc = 0.505], Arias [feat = 280, acc = 0.565], IF-PCA [feat = 3483, acc = 0.580]
Rep 57, p = 7000: Witten [feat = 127, acc = 0.515], Arias [feat = 280, acc = 0.515], IF-PCA [feat = 3124, acc = 0.560]
Rep 61, p = 7000: Witten [feat = 207, acc = 0.520], Arias [feat = 700, acc = 0.540], IF-PCA [feat = 126, acc = 0.535]
Rep 70, p = 7000: Witten [feat = 176, acc = 0.755], Arias [feat = 420, acc = 0.545], IF-PCA [feat = 2112, acc = 0.555]
Rep 63, p = 7000: Witten [feat = 154, acc = 0.530], Arias [feat = 280, acc = 0.510], IF-PCA [feat = 418, acc = 0.520]
Rep 64, p = 7000: Witten [feat = 185, acc = 0.515], Arias [feat = 280, acc = 0.545], IF-PCA [feat = 1843, acc = 0.590]
Rep 62, p = 7000: Witten [feat = 137, acc = 0.550], Arias [feat = 560, acc = 0.575], IF-PCA [feat = 1461, acc = 0.515]
Rep 65, p = 7000: Witten [feat = 125, acc = 0.510], Arias [feat = 420, acc = 0.515], IF-PCA [feat = 1557, acc = 0.540]
Rep 66, p = 7000: Witten [feat = 123, acc = 0.535], Arias [feat = 280, acc = 0.695], IF-PCA [feat = 431, acc = 0.510]
Rep 69, p = 7000: Witten [feat = 138, acc = 0.515], Arias [feat = 420, acc = 0.530], IF-PCA [feat = 128, acc = 0.505]
Rep 67, p = 7000: Witten [feat = 113, acc = 0.530], Arias [feat = 280, acc = 0.520], IF-PCA [feat = 1406, acc = 0.545]
Rep 68, p = 7000: Witten [feat = 113, acc = 0.515], Arias [feat = 280, acc = 0.565], IF-PCA [feat = 246, acc = 0.525]
Rep 72, p = 7000: Witten [feat = 149, acc = 0.545], Arias [feat = 420, acc = 0.575], IF-PCA [feat = 541, acc = 0.515]
Rep 75, p = 7000: Witten [feat = 126, acc = 0.530], Arias [feat = 280, acc = 0.525], IF-PCA [feat = 1245, acc = 0.530]
Rep 73, p = 7000: Witten [feat = 142, acc = 0.520], Arias [feat = 420, acc = 0.535], IF-PCA [feat = 795, acc = 0.525]
Rep 74, p = 7000: Witten [feat = 145, acc = 0.540], Arias [feat = 560, acc = 0.500], IF-PCA [feat = 200, acc = 0.515]
Rep 71, p = 7000: Witten [feat = 118, acc = 0.520], Arias [feat = 420, acc = 0.535], IF-PCA [feat = 1349, acc = 0.510]
Rep 76, p = 7000: Witten [feat = 218, acc = 0.505], Arias [feat = 420, acc = 0.555], IF-PCA [feat = 1353, acc = 0.505]
Rep 78, p = 7000: Witten [feat = 140, acc = 0.555], Arias [feat = 280, acc = 0.560], IF-PCA [feat = 750, acc = 0.580]
Rep 77, p = 7000: Witten [feat = 146, acc = 0.585], Arias [feat = 420, acc = 0.560], IF-PCA [feat = 1920, acc = 0.505]
Rep 84, p = 7000: Witten [feat = 139, acc = 0.545], Arias [feat = 560, acc = 0.605], IF-PCA [feat = 70, acc = 0.505]
Rep 80, p = 7000: Witten [feat = 239, acc = 0.505], Arias [feat = 560, acc = 0.700], IF-PCA [feat = 2770, acc = 0.545]
Rep 89, p = 7000: Witten [feat = 74, acc = 0.510], Arias [feat = 280, acc = 0.520], IF-PCA [feat = 2913, acc = 0.540]
Rep 88, p = 7000: Witten [feat = 121, acc = 0.520], Arias [feat = 280, acc = 0.515], IF-PCA [feat = 3197, acc = 0.510]
Rep 79, p = 7000: Witten [feat = 66, acc = 0.530], Arias [feat = 560, acc = 0.500], IF-PCA [feat = 312, acc = 0.585]
Rep 83, p = 7000: Witten [feat = 392, acc = 0.570], Arias [feat = 280, acc = 0.520], IF-PCA [feat = 432, acc = 0.525]
Rep 82, p = 7000: Witten [feat = 414, acc = 0.500], Arias [feat = 280, acc = 0.510], IF-PCA [feat = 2549, acc = 0.560]
Rep 81, p = 7000: Witten [feat = 177, acc = 0.500], Arias [feat = 560, acc = 0.540], IF-PCA [feat = 696, acc = 0.510]
Rep 86, p = 7000: Witten [feat = 158, acc = 0.575], Arias [feat = 280, acc = 0.585], IF-PCA [feat = 631, acc = 0.505]
Rep 85, p = 7000: Witten [feat = 129, acc = 0.540], Arias [feat = 420, acc = 0.530], IF-PCA [feat = 162, acc = 0.515]
Rep 87, p = 7000: Witten [feat = 195, acc = 0.540], Arias [feat = 420, acc = 0.535], IF-PCA [feat = 349, acc = 0.530]
Rep 90, p = 7000: Witten [feat = 102, acc = 0.500], Arias [feat = 280, acc = 0.630], IF-PCA [feat = 2271, acc = 0.560]
Rep 91, p = 7000: Witten [feat = 425, acc = 0.510], Arias [feat = 420, acc = 0.605], IF-PCA [feat = 487, acc = 0.500]
Rep 92, p = 7000: Witten [feat = 121, acc = 0.535], Arias [feat = 700, acc = 0.565], IF-PCA [feat = 325, acc = 0.570]
