"separation","p","n_reps","mean_accuracy","sd_accuracy","mean_tp","mean_fp","mean_n_selected","mean_recall","mean_precision","mean_runtime"
4,2000,76,0.897236842105263,0.0200564991435379,1.11842105263158,1.26315789473684,2.38157894736842,0.111842105263158,0.478947368421053,27523.4765995898
4,3000,83,0.898975903614458,0.0253482937818137,1.10843373493976,1.34939759036145,2.4578313253012,0.110843373493976,0.460843373493976,26315.1382548924
4,4000,80,0.90175,0.0212296067446302,1.1875,1.5375,2.725,0.11875,0.449375,26381.9580911249
4,5000,82,0.904451219512195,0.0213871730561553,1.21951219512195,1.73170731707317,2.95121951219512,0.121951219512195,0.428252032520325,25060.0147775673
