8,9,4,4,3,5
10,4,2,2,3,3
11,10,5,4,4,4
4,3,1,2,2,2
15,3,3,4,4,4
10,2,3,3,3,2
10,3,2,1,1,1
14,3,1,2,2,2
7,7,3,4,3,3
12,10,17,13,12,4
7,4,3,3,3,3
7,5,4,5,5,5
8,7,5,4,4,3
17,9,3,4,4,4
6,5,2,2,2,2
5,5,5,3,3,2
7,4,3,3,4,4
7,2,2,1,1,1
9,4,2,3,2,3
10,2,1,0,0,0
4,3,5,5,5,5
10,4,4,4,3,4
11,5,3,4,4,3
7,5,5,6,6,6
6,6,6,6,6,6
4,7,5,3,3,3
7,6,4,4,4,3
7,3,1,1,1,1
10,4,4,5,5,5
6,4,2,2,2,2
9,3,1,3,4,4
8,3,4,3,4,3
9,1,1,1,1,1
10,6,6,5,7,6
11,2,4,6,5,5
4,4,5,6,6,5
7,6,3,3,2,2
12,4,2,2,2,2
7,3,2,2,2,2
5,3,6,3,2,2
10,6,4,5,4,5
10,13,11,18,16,16
6,5,5,6,7,6
7,4,4,1,2,3
8,10,14,15,17,14
9,5,3,2,2,1
9,5,3,4,3,2
12,15,15,10,5,4
13,12,15,21,15,15
7,4,6,6,6,6
7,4,4,4,5,4
6,6,6,6,6,6
7,5,3,5,6,5
9,4,3,2,2,2
12,4,5,5,5,5
10,4,4,4,3,4
6,6,2,3,3,3
5,3,3,2,2,2
8,2,2,3,3,3
12,3,2,2,2,2
8,4,4,2,3,3
7,1,3,2,2,2
15,10,5,6,6,6
7,4,3,2,2,2
8,3,4,1,3,2
7,5,3,3,4,4
10,2,1,1,1,1
6,5,6,4,4,5
8,9,4,4,5,5
10,6,3,2,2,2
6,5,6,6,6,6
7,3,3,2,4,5
12,6,3,4,3,2
8,5,3,4,5,5
7,5,5,5,5,5
6,4,3,3,3,3
4,2,3,3,3,3
7,3,3,3,3,3
8,7,9,8,8,9
8,4,4,5,5,5
11,3,2,2,3,2
9,6,4,3,4,2
9,9,7,7,5,5
8,6,5,2,4,5
11,4,4,1,1,2
4,2,3,3,3,3
8,4,2,3,2,2
6,4,6,4,3,5
11,8,3,2,2,2
11,3,4,3,2,2
7,1,1,1,1,1
18,9,5,3,2,2
11,9,11,9,9,9
10,4,4,4,4,4
10,5,6,5,6,6
12,2,2,3,4,4
7,2,1,1,1,1
10,8,7,5,3,3
5,2,2,2,2,2
7,4,2,4,4,4
