14,14.129,13.959,13.993,13.988,13.993
14.14,14.275,14.148,14.215,14.196,14.205
14.082,14.227,14.194,14.13,14.159,14.145
13.571,13.709,14.108,14.093,14.123,14.126
13.48,14.153,14.139,14.099,14.062,14.089
14.164,14.325,14.319,14.343,14.304,14.131
14.176,14.358,14.681,14.213,14.723,14.728
14.468,13.642,14.08,14.083,14.044,13.971
14.218,14.41,14.344,14.328,14.358,14.849
13.926,14.136,14.014,13.929,13.919,13.963
14.398,14.535,14.512,14.509,13.968,14.534
14.138,14.288,14.252,14.263,14.396,14.251
14.073,14.269,14.605,14.131,14.146,14.14
13.906,14.051,13.9,13.444,13.955,13.435
14.22,14.408,14.384,14.738,14.275,14.279
13.827,14.036,13.841,13.836,13.858,13.855
14.136,14.28,14.237,14.22,14.227,14.257
14.152,14.298,14.309,14.138,14.192,13.655
14.109,14.228,14.267,14.39,14.208,14.121
14.317,14.472,14.466,13.933,13.858,14.372
14.411,14.099,14.447,13.961,13.982,13.989
14.197,14.901,14.227,14.239,14.756,14.238
13.972,13.609,13.529,13.445,13.985,13.978
13.908,14.072,14.409,14.404,13.899,14.397
14.326,15.029,14.466,14.465,14.483,14.503
14.316,14.477,14.447,14.448,14.452,14.464
13.98,14.089,13.958,13.993,13.985,13.991
14.233,14.346,14.23,14.283,14.283,14.283
14.058,14.229,14.116,14.186,14.19,14.19
14.178,14.366,14.134,14.201,14.201,14.201
14.083,13.611,14.093,14.124,14.121,14.125
13.996,14.145,14.112,14.13,14.137,14.108
14.104,14.283,14.201,13.743,14.205,14.281
14.224,14.39,13.744,13.682,14.269,13.732
14.012,14.205,14.133,13.657,14.143,14.108
14.116,14.208,14.053,14.129,14.137,14.133
14.104,14.276,14.099,14.111,14.098,14.118
14.163,14.266,14.118,14.169,14.157,14.163
14.128,14.281,14.254,14.263,14.723,14.268
14.112,14.321,14.652,14.627,14.687,14.684
14.053,14.229,14.041,14.084,14.068,14.071
13.558,14.26,14.705,14.234,14.158,14.221
14.138,13.766,13.624,14.126,14.124,14.121
13.923,14.027,13.902,13.975,13.941,13.97
13.954,14.132,13.98,13.962,13.983,13.979
14.037,14.218,14.033,14.007,14.04,14.049
14.062,14.183,13.643,14.183,13.646,14.169
13.883,14.039,13.974,13.901,13.912,13.907
14.203,14.327,14.314,14.263,14.229,14.219
14.044,14.206,14.006,14.013,14.016,14.521
14.117,13.797,14.203,14.102,14.118,14.119
14.261,14.43,14.413,14.39,14.428,14.25
13.633,13.754,13.642,13.698,13.684,13.687
14.343,14.491,14.462,14.471,14.423,14.461
14.073,14.164,14.175,14.165,14.18,14.127
13.941,14.095,14.079,14.566,14.094,14.059
14.275,14.402,14.421,14.405,14.415,14.356
14.03,14.172,14.114,14.04,14.064,14.075
14.131,14.23,13.701,14.179,14.184,14.182
14.019,14.226,14.025,14.065,14.066,14.058
14.287,14.452,14.426,14.412,14.42,14.378
14.139,14.283,14.253,14.194,14.241,14.227
14.623,14.773,14.776,14.266,14.74,14.246
13.994,14.091,13.991,13.926,14.01,14.021
13.949,14.098,13.541,14.047,13.496,13.535
13.835,13.992,13.829,13.802,13.866,13.864
14.342,14.556,14.3,14.272,14.334,14.319
13.502,13.642,13.647,14.124,14.117,14.073
14.231,14.376,14.364,14.245,14.192,14.224
14.612,14.249,14.251,14.116,14.097,14.159
14.139,14.306,13.735,14.227,14.229,14.177
13.512,14.249,13.588,14.077,14.013,14.045
14.144,14.318,14.3,14.268,14.258,14.28
14.341,14.55,14.344,14.398,14.415,14.41
14.692,14.327,14.794,14.721,14.221,14.718
13.932,14.074,14.059,13.894,13.941,13.947
14.406,14.46,14.373,14.343,14.39,14.395
13.927,14.076,14.063,14.053,14.051,14.052
14.243,13.824,14.205,14.247,14.24,14.241
13.422,13.57,13.527,13.542,13.546,13.557
13.814,13.971,13.782,13.813,13.827,13.816
14.155,14.228,14.122,14.182,14.173,14.179
13.442,14.155,13.987,13.944,13.983,13.975
14.183,14.864,14.859,14.871,14.841,14.427
14.133,14.249,14.133,14.117,14.159,14.153
14.102,14.264,14.256,14.247,14.25,14.228
14.004,14.197,13.688,13.642,13.618,13.607
14.047,14.046,14.042,14.087,13.578,13.567
14.108,14.859,14.095,14.068,14.082,14.079
13.989,14.255,13.956,13.992,13.999,14.004
14.073,14.127,14.115,14.143,14.135,14.143
14.098,13.781,14.268,14.162,13.617,13.616
13.583,13.739,13.734,13.734,13.578,13.579
14.028,14.155,14.171,14.121,14.135,14.623
14.48,14.131,14.017,14.057,14.075,14.067
14.14,14.314,14.14,14.19,14.186,14.18
14.059,14.211,14.218,14.146,14.182,14.194
13.907,13.593,13.93,13.88,13.907,13.898
14.016,14.684,14.576,14.013,14.049,14.046
14.275,14.401,14.373,14.376,14.379,14.428
